"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP06504",428.982126697027,428.9814453125,428.982299804688,320.02296278298,318.25174118298,321.792787935,99901.2771919003,99898.3263196069,56214.07421875,56213,4,0
"CP06505",243.1337076172,243.133438110352,243.133758544922,321.20430094302,318.841095696,322.976159904,162946.26085967,162137.273650191,102793.1328125,100,4,0
"CP06507",172.039306465777,172.039260864258,172.03938293457,322.385769039,320.61145807902,324.74373497502,260120.04878046,259325.947203881,139593.46875,144,4,0
"CP06509",422.104697537812,422.104522705078,422.104949951172,322.976159904,321.20430094302,324.74373497502,87430.2290019507,87427.2794735907,46945.58203125,46945,4,0
"CP06511",244.926409883502,244.926284790039,244.926544189453,324.15188937498,322.385769039,325.916195856,136298.300920304,136295.358897956,78499.4921875,78498,4,0
"CP06512",242.928475693663,242.92839050293,242.928558349609,324.15188937498,322.385769039,327.09631432002,139890.948837356,139886.827110235,70023.46875,70022,4,0
"CP06516",350.969496573033,350.969207763672,350.969848632812,329.470393119,327.69204809502,331.23671494398,51600.3603296762,51597.4064406354,24731.3515625,24730,4,0
"CP06518",214.143629297047,214.1435546875,214.143676757812,337.73945964702,336.56736625602,339.51829627098,75304.9179184881,75302.5571744762,39758.43359375,39757,4,0
"CP06519",139.021991382819,139.021835327148,139.022033691406,339.51829627098,337.73945964702,343.084972944,172896.230273904,172765.701468748,88445.6640625,369,4,0
"CP06520",318.979807162251,318.979705810547,318.979888916016,340.11591062298,337.73945964702,341.891871999,99023.4790359349,99019.9198253475,49613.85546875,49613,4,0
"CP06521",320.976754496753,320.976623535156,320.976989746094,340.11591062298,338.334204255,342.48573849498,67762.0056007576,67758.4471428376,33697.84765625,33697,4,0
"CP06524",262.974524648958,262.974395751953,262.974670410156,346.045916463,343.680089616,347.82640792002,154204.14545906,154200.591471942,89396,89395,4,0
"CP06525",218.984921026142,218.984878540039,218.985015869141,345.45055657602,343.680089616,349.00886351898,350141.488433377,350136.751745463,194836.328125,194835,4,0
"CP06527",138.018712617187,138.018676757812,138.018737792969,339.51829627098,336.56736625602,346.63591161498,3488707.53181811,3433963.58401685,1632091.25,445,4,0
"CP06528",415.117667692619,415.117462158203,415.117767333984,352.544663808,350.756569647,354.89886502398,106533.721026852,106530.170487958,67292.71875,67292,4,0
"CP06531",441.000698296252,441.000457763672,441.000823974609,353.13952465602,351.34833702402,354.89886502398,140893.036811164,140890.07803783,85092.2109375,85091,4,0
"CP06532",230.138457670946,230.138366699219,230.138549804688,354.30225420798,352.544663808,356.683072479,115201.63676449,115198.089557058,56041.5390625,56041,4,0
"CP06535",300.760118276451,300.760040283203,300.760345458984,363.19070892702,361.390238031,364.99078947198,122558.829431657,122555.828972122,77008.125,77007,4,0
"CP06536",306.753951119025,306.75390625,306.754058837891,363.19070892702,361.390238031,364.99078947198,128363.580565312,128360.580105778,87267.8515625,87267,4,0
"CP06538",302.758026889815,302.757995605469,302.758087158203,363.19070892702,360.82839299202,366.18651745602,399467.905189205,399190.502817684,254620.96875,712,4,0
"CP06539",304.755972418944,304.755889892578,304.756042480469,363.19070892702,361.390238031,366.78500065602,386737.977296217,386314.190292372,221427.828125,287,4,0
"CP06543",322.836544847814,322.83642578125,322.836883544922,371.468651088,369.11169695898,373.839598161,120499.091054862,120269.792877523,67550.15625,140,4,0
"CP06547",514.28189450988,514.281677246094,514.282104492188,378.45640111902,376.193444511,380.25660505698,160917.160283388,160913.677574348,94957.96875,94957,4,0
"CP06548",243.178147136217,243.17805480957,243.178207397461,389.11580495898,387.38721300702,390.811640799,235413.056603533,235410.202913706,136117.015625,136116,4,0
"CP06549",268.981467924304,268.981384277344,268.981597900391,388.52067955098,386.19586753602,390.811640799,187369.620870979,187248.871839999,94180.2890625,361,4,0
"CP06552",336.94582164896,336.945526123047,336.945861816406,389.680274256,387.959099295,392.576605152,219115.702365045,219010.823223455,120053.8828125,530,4,0
"CP06553",338.942847484218,338.942687988281,338.942962646484,389.680274256,387.38721300702,392.016240384,200165.135184094,200161.084785139,107844.4453125,107843,4,0
"CP06554",242.174821734077,242.174743652344,242.174911499023,389.11580495898,386.19586753602,392.576605152,1957543.692287,1956542.75631664,1111425.25,1615,4,0
"CP06555",278.141609597941,278.141510009766,278.141723632812,397.24387534302,394.90955649498,399.046467567,90217.2558488207,90213.7099250447,48852.55078125,48852,4,0
"CP06559",266.847002220301,266.846893310547,266.847076416016,401.375548176,399.613218576,403.097137791,166931.461835673,166928.55856966,101053.0078125,101052,4,0
"CP06560",411.303116427505,411.302978515625,411.303375244141,408.43302710298,406.63269652902,410.82484947198,128544.652703158,128541.059429206,71952.0546875,71951,4,0
"CP06562",274.143280878303,274.143218994141,274.143402099609,417.713459391,415.58650903998,420.61214390298,220425.700423677,220278.600019315,127544.6875,437,4,0
"CP06564",251.091076127832,251.091003417969,251.091171264648,424.02821783898,421.171267695,427.60989609498,450028.104928987,444970.027898189,231635.90625,133,4,0
"CP06566",255.044875646343,255.044769287109,255.044952392578,427.04266212702,425.23569144,429.369222879,166250.74865616,166247.205629213,89552.703125,89552,4,0
"CP06569",243.158762169504,243.15869140625,243.159057617188,431.73318083202,429.369222879,434.691369951,230692.98614877,229931.973044395,146800.046875,262,4,0
"CP06570",243.91042305044,243.91032409668,243.910537719727,420.02916542298,418.30360756698,421.74352060698,48473.6303429283,48469.6171110483,14767.330078125,14766,4,0
"CP06571",243.910519828996,243.910430908203,243.910598754883,425.23569144,423.42760524798,427.60989609498,63055.9889229776,63051.2091620096,15012.7275390625,15012,4,0
"CP06572",243.910489641626,243.910385131836,243.910552978516,429.93108225498,427.60989609498,431.73318083202,63599.6175064096,63594.9051809958,16135.80859375,16135,4,0
"CP06576",209.15351588571,209.153350830078,209.153564453125,436.496334015,434.691369951,439.454651823,144072.314413793,143440.167649902,75752.8828125,106,4,0
"CP06577",217.143254031916,217.143173217773,217.143280029297,435.896473743,434.089627359,438.25380119898,223130.990945448,223005.07841222,130443.734375,424,4,0
"CP06578",276.848975404842,276.848846435547,276.849060058594,436.496334015,434.691369951,438.25380119898,117535.956322235,117532.987629528,66173.234375,66172,4,0
"CP06584",410.297043269786,410.296813964844,410.297546386719,441.219487857,439.454651823,443.61281171202,89561.1091904911,89557.5450534434,50524.2578125,50523,4,0
"CP06585",413.309401450391,413.309295654297,413.309753417969,441.219487857,439.454651823,443.61281171202,139777.691237911,139774.127100863,73459.1484375,73458,4,0
"CP06586",457.308379309771,457.308288574219,457.308471679688,441.219487857,439.454651823,443.00944478502,118961.262189919,118958.299862451,70743.15625,70742,4,0
"CP06587",479.290219035172,479.290130615234,479.290374755859,441.219487857,439.454651823,444.17417087898,237617.331327284,237417.040011604,135915.4375,321,4,0
"CP06588",624.211691491274,624.211608886719,624.212341308594,441.219487857,439.454651823,443.61281171202,72704.1703221831,72700.6061851354,37185.73046875,37185,4,0
"CP06589",692.198498878132,692.198364257812,692.198913574219,441.219487857,439.454651823,443.61281171202,136409.608122374,136406.043985327,69033.0703125,69032,4,0
"CP06590",198.924165085716,198.923965454102,198.924362182617,420.61214390298,418.30360756698,422.306877087,109362.900351525,109358.325186359,29301.8984375,29301,4,0
"CP06591",198.924251829934,198.924186706543,198.924369812012,437.65682241498,435.29322915102,440.023631247,120265.324531712,120260.002829354,31461.9638671875,31461,4,0
"CP06592",198.924157520663,198.92406463623,198.924240112305,431.13607207998,427.04266212702,435.29322915102,184733.675799809,184724.835906569,27642.1416015625,27641,4,0
"CP06594",407.278013232625,407.277984619141,407.278228759766,441.219487857,439.454651823,443.61281171202,163422.422085094,163418.857948046,102187.578125,102187,4,0
"CP06595",412.306476974045,412.306365966797,412.306671142578,441.219487857,438.85241644698,444.73566915102,1235092.04584564,1235086.75091821,632579,632578,4,0
"CP06596",411.303106843373,411.303009033203,411.303283691406,441.219487857,438.85241644698,444.73566915102,4616663.01707283,4615738.14228907,2394169.25,2663,4,0
"CP06597",314.151043045803,314.151000976562,314.151092529297,443.61281171202,441.80889576,445.334780319,71941.4036528134,71938.4654156809,37623.54296875,37623,4,0
"CP06598",180.065543901631,180.065490722656,180.065582275391,448.29472403202,446.53261763298,450.05705212698,177896.217716949,177103.015531066,102118.59375,123,4,0
"CP06600",236.104087299647,236.104019165039,236.104278564453,451.24965956802,449.49171139098,453.57625057602,124608.765781283,124605.264747695,70384.1328125,70383,4,0
"CP06601",226.970353496822,226.970230102539,226.970565795898,453.57625057602,451.849283295,455.37270473502,78163.2744170602,78160.3382325268,43685.421875,43684,4,0
"CP06602",250.884260525491,250.884132385254,250.884468078613,453.57625057602,451.24965956802,455.37270473502,109741.674187659,109736.96213604,31959.6123046875,31959,4,0
"CP06603",250.884332933743,250.884231567383,250.884422302246,445.334780319,441.80889576,447.13061603298,137443.129412065,137437.216389539,27846.0595703125,27845,4,0
"CP06604",250.884264497438,250.88419342041,250.884346008301,441.219487857,438.85241644698,443.00944478502,105050.620733252,105045.869843723,29242.44140625,29241,4,0
"CP06605",456.879918769028,456.87939453125,456.880615234375,469.029305631,467.834357247,470.82626508702,32199.3516107595,32196.9580844874,17429.876953125,17429,4,0
"CP06607",250.884255810782,250.884178161621,250.884391784668,468.42780972702,466.67259923298,470.82626508702,118544.153929575,118539.406882884,29278.7646484375,29278,4,0
"CP06608",250.884376722735,250.884101867676,250.885833740234,483.85162235202,480.890304768,485.63858694402,119358.748304232,119353.406486784,29196.8427734375,29196,4,0
"CP06609",250.884276089075,250.884162902832,250.884452819824,477.364013631,472.62298395102,480.890304768,198651.921749075,198643.063905342,27541.669921875,27541,4,0
"CP06610",250.884338418216,250.884185791016,250.884460449219,463.68191705598,460.735235055,466.67259923298,151493.462961507,151486.931860912,27140.1044921875,27139,4,0
"CP06614",325.842125275991,325.841857910156,325.84228515625,487.435676208,483.85162235202,489.81851118402,106048.288619242,106041.725041527,21792.578125,21792,4,0
"CP06615",325.842156346537,325.841918945312,325.842346191406,495.186634671,492.200716143,498.737076336,108223.618842341,108216.488267585,19734.435546875,19733,4,0
"CP06617",270.868077141686,270.867919921875,270.868133544922,501.719013615,499.92254080098,504.67707790302,80854.7838932213,80849.4350389815,17188.521484375,17188,4,0
"CP06618",270.868033361687,270.867828369141,270.868286132812,509.99434398402,508.19377070298,512.35694251098,73435.1655879023,73430.4076772646,18976.19140625,18975,4,0
"CP06619",200.857678624161,200.857543945312,200.857833862305,503.516462847,499.331982048,507.597883503,121299.784256592,121290.927933604,17046.896484375,17046,4,0
"CP06622",200.857676706457,200.857604980469,200.857772827148,512.35694251098,509.99434398402,514.11525604698,61560.0148909178,61555.3052771315,16175.4208984375,16174,4,0
"CP06623",538.097526273579,538.0966796875,538.098022460938,524.667290367,523.501849311,526.455402384,29192.457080864,29190.0942384056,16408.19140625,16407,4,0
"CP06624",674.072040151834,674.071594238281,674.072326660156,524.667290367,521.7470928,526.455402384,57213.1141449125,57100.9990354298,24379.92578125,103,4,0
"CP06625",365.071199342828,365.071044921875,365.0712890625,524.667290367,522.93957761502,527.016751071,93388.3616174192,93384.8668973141,46016.7265625,46016,4,0
"CP06626",405.063544365407,405.063140869141,405.063751220703,524.667290367,521.7470928,527.016751071,93426.264516382,93299.5683186244,40814.78515625,173,4,0
"CP06627",267.142228393059,267.142181396484,267.142333984375,524.667290367,521.7470928,527.605484529,275874.257598311,274906.789732065,118237.03125,123,4,0
"CP06628",333.133548800035,333.133422851562,333.133636474609,524.667290367,522.33973254402,527.605484529,183326.180598734,182679.742707247,76950.1171875,104,4,0
"CP06629",537.094791537167,537.094604492188,537.095031738281,524.667290367,521.7470928,528.76071439998,283294.978486652,283288.549333519,111752.375,111751,4,0
"CP06631",206.896329071242,206.89616394043,206.896484375,509.395229343,507.597883503,512.35694251098,68529.9338403507,68524.5798989668,17605.892578125,17605,4,0
"CP06632",206.896337851763,206.89616394043,206.896438598633,514.11525604698,512.35694251098,516.43246571298,58426.6886838642,58422.030943062,18229.3984375,18228,4,0
"CP06634",266.149274479947,266.147933959961,266.149780273438,524.667290367,520.58113193502,532.22514620802,856165.266601332,851377.062263406,334966.310546875,233,4,0
"CP06635",673.068608772482,673.068481445312,673.06884765625,524.667290367,521.7470928,528.76071439998,374755.327008615,374026.633195468,127310.703125,171,4,0
"CP06636",401.120568354842,401.120483398438,401.120758056641,524.667290367,520.58113193502,529.34906886402,999718.234675162,996550.282299649,403492.4375,261,4,0
"CP06637",265.146446192929,265.146392822266,265.146514892578,524.667290367,520.58113193502,535.18096603098,6962838.08699026,6941559.86364757,2640072,1217,4,0
"CP06638",214.914008586136,214.913482666016,214.915351867676,473.822449311,471.42574414302,476.76763720002,109368.337791208,109362.402354478,27122.830078125,27122,4,0
"CP06639",214.913775389481,214.913604736328,214.91389465332,502.322379039,500.52365462502,505.280570463,103735.029927359,103729.678397041,24916.1171875,24915,4,0
"CP06640",214.913760277269,214.913635253906,214.913940429688,525.86614638402,522.33973254402,529.34906886402,127658.303233317,127650.709785637,25480.697265625,25480,4,0
"CP06641",214.913690487795,214.913467407227,214.913848876953,489.224014752,486.841056351,491.60757940698,99794.9546523873,99789.5923139493,23022.255859375,23021,4,0
"CP06643",214.913976230415,214.913681030273,214.915306091309,519.98278193598,516.43246571298,522.33973254402,113906.103830675,113899.605837161,22732.57421875,22732,4,0
"CP06644",214.913545162854,214.913314819336,214.913726806641,485.03748288,482.65689105498,486.841056351,86532.894686873,86528.1127836776,25305.255859375,25304,4,0
"CP06645",214.913759559767,214.913619995117,214.913925170898,494.59041983898,491.60757940698,496.97524529502,106848.871905843,106842.907832634,24383.84765625,24383,4,0
"CP06646",214.913805428539,214.91357421875,214.913925170898,510.59258779302,505.280570463,512.95680217602,133462.987779863,133454.721068788,23226.927734375,23226,4,0
